client_id;montant_total;panier_moyen;frequence_achat;categorie_preferee;sexe;age;tranche_age
c_6958;1070.26;16.46553846153846;65;1.0;f;56.0;55-65
c_6959;772.68;13.322068965517241;58;0.0;f;45.0;35-45
c_696;1868.75;47.916666666666664;39;2.0;f;20.0;<25
c_6960;892.64;10.37953488372093;86;0.0;f;38.0;35-45
c_6961;1972.75;36.532407407407405;54;1.0;m;28.0;25-35
c_6962;957.89;14.513484848484849;66;0.0;m;36.0;35-45
c_6963;1075.96;15.593623188405797;69;0.0;m;51.0;45-55
c_6964;490.65;13.26081081081081;37;0.0;m;50.0;45-55
c_6965;252.83999999999997;14.046666666666665;18;0.0;f;44.0;35-45
c_6966;890.02;13.692615384615385;65;0.0;f;44.0;35-45
c_6967;743.97;18.59925;40;1.0;m;76.0;65+
c_6968;915.17;15.511355932203388;59;1.0;f;77.0;65+
c_6969;4155.95;12.78753846153846;325;0.0;m;41.0;35-45
c_697;1331.79;17.07423076923077;78;1.0;f;64.0;55-65
c_6970;1044.58;24.870952380952378;42;0.0;f;62.0;55-65
c_6971;1482.95;46.3421875;32;1.0;m;32.0;25-35
c_6972;3041.64;62.074285714285715;49;2.0;f;20.0;<25
c_6973;383.49;14.749615384615385;26;0.0;m;61.0;55-65
c_6974;545.44;68.18;8;2.0;f;29.0;25-35
c_6975;846.6;28.220000000000002;30;1.0;f;30.0;25-35
c_6976;1296.15;51.846000000000004;25;1.0;m;20.0;<25
c_6977;4595.13;60.46223684210526;76;2.0;f;20.0;<25
c_6978;1714.01;31.163818181818183;55;1.0;m;28.0;25-35
c_6979;1666.81;13.890083333333333;120;0.0;f;36.0;35-45
c_698;2274.41;12.77758426966292;178;0.0;m;41.0;35-45
c_6980;620.0699999999999;16.75864864864865;37;1.0;f;57.0;55-65
c_6981;1803.72;12.270204081632654;147;0.0;f;50.0;45-55
c_6982;1203.07;52.307391304347824;23;2.0;m;25.0;<25
c_6983;4095.63;11.569576271186442;354;0.0;m;35.0;25-35
c_6984;1716.93;14.427983193277312;119;0.0;f;51.0;45-55
c_6985;2360.91;12.558031914893617;188;0.0;f;35.0;25-35
c_6986;1697.6299999999999;53.050937499999996;32;2.0;m;20.0;<25
c_6987;735.05;11.667460317460316;63;0.0;m;40.0;35-45
c_6988;962.0899999999999;20.915;46;1.0;f;59.0;55-65
c_6989;1617.8700000000001;15.408285714285716;105;0.0;m;45.0;35-45
c_699;4200.07;14.482999999999999;290;0.0;f;38.0;35-45
c_6990;3260.29;13.361844262295081;244;0.0;f;38.0;35-45
c_6991;3909.5;13.863475177304965;282;0.0;f;46.0;45-55
c_6992;306.22999999999996;17.012777777777774;18;1.0;m;57.0;55-65
c_6993;301.27;37.65875;8;1.0;f;29.0;25-35
c_6994;1595.98;16.285510204081632;98;0.0;m;56.0;55-65
c_6995;1486.1299999999999;18.12353658536585;82;1.0;f;64.0;55-65
c_6996;2539.6;19.38625954198473;131;1.0;f;56.0;55-65
c_6997;878.8299999999999;15.978727272727271;55;0.0;m;47.0;45-55
c_6998;1338.52;12.509532710280373;107;0.0;f;38.0;35-45
c_6999;2177.17;13.867324840764331;157;0.0;f;43.0;35-45
c_7;1087.3;19.76909090909091;55;1.0;f;57.0;55-65
c_70;1041.75;17.656779661016948;59;1.0;m;63.0;55-65
c_700;2058.44;27.816756756756757;74;1.0;f;68.0;65+
c_7000;847.41;15.407454545454545;55;0.0;m;42.0;35-45
c_7001;150.24;21.462857142857143;7;1.0;f;78.0;65+
c_7002;1122.87;15.381780821917808;73;1.0;m;67.0;65+
c_7003;2600.29;13.334820512820512;195;0.0;f;37.0;35-45
c_7004;548.82;13.720500000000001;40;0.0;m;40.0;35-45
c_7005;795.75;37.892857142857146;21;1.0;f;27.0;25-35
c_7006;1045.06;15.834242424242424;66;1.0;f;68.0;65+
c_7007;2139.87;15.850888888888887;135;1.0;f;54.0;45-55
c_7008;363.89;45.48625;8;1.0;m;22.0;<25
c_7009;2573.0;14.959302325581396;172;0.0;m;40.0;35-45
c_701;445.76;14.379354838709677;31;0.0;m;65.0;55-65
c_7010;996.52;13.466486486486486;74;0.0;f;71.0;65+
c_7011;1366.19;24.83981818181818;55;1.0;f;28.0;25-35
c_7012;525.53;13.13825;40;0.0;f;51.0;45-55
c_7013;3574.6800000000003;57.65612903225807;62;2.0;f;20.0;<25
c_7014;216.29;16.63769230769231;13;1.0;f;86.0;65+
c_7015;486.96999999999997;15.217812499999999;32;0.0;m;50.0;45-55
c_7016;1076.09;12.964939759036143;83;0.0;m;42.0;35-45
c_7017;2281.62;13.500710059171597;169;0.0;f;33.0;25-35
c_7018;906.93;41.224090909090904;22;1.0;f;26.0;25-35
c_7019;1680.17;12.825725190839695;131;0.0;f;36.0;35-45
c_702;782.87;16.309791666666666;48;1.0;m;83.0;65+
c_7020;1199.61;26.657999999999998;45;1.0;f;28.0;25-35
c_7021;599.17;18.156666666666666;33;1.0;m;53.0;45-55
c_7022;536.22;15.32057142857143;35;0.0;m;48.0;45-55
c_7023;2030.82;17.210338983050846;118;1.0;f;84.0;65+
c_7024;108.41;15.487142857142857;7;0.0;m;75.0;65+
c_7025;219.87;19.98818181818182;11;1.0;f;53.0;45-55
c_7026;1208.03;15.100375;80;0.0;m;51.0;45-55
c_7027;1928.45;13.485664335664335;143;0.0;f;43.0;35-45
c_7028;436.03;14.065483870967741;31;0.0;f;85.0;65+
c_7029;2975.77;28.613173076923076;104;0.0;m;28.0;25-35
c_703;504.39;13.273421052631578;38;1.0;m;80.0;65+
c_7030;1680.61;17.506354166666664;96;1.0;f;55.0;45-55
c_7031;1449.03;14.636666666666667;99;1.0;m;56.0;55-65
c_7032;962.6999999999999;16.889473684210525;57;1.0;f;60.0;55-65
c_7033;2018.3;17.861061946902655;113;1.0;f;71.0;65+
c_7034;643.09;18.374000000000002;35;1.0;f;22.0;<25
c_7035;606.1899999999999;13.777045454545453;44;0.0;m;33.0;25-35
c_7036;1681.47;49.455;34;2.0;f;20.0;<25
c_7037;1048.01;14.555694444444445;72;0.0;f;51.0;45-55
c_7038;1153.13;11.64777777777778;99;0.0;m;34.0;25-35
c_7039;2360.94;14.664223602484473;161;0.0;f;46.0;45-55
c_704;216.60999999999999;16.662307692307692;13;1.0;f;68.0;65+
c_7040;448.58;56.0725;8;2.0;m;32.0;25-35
c_7041;2074.1;13.468181818181817;154;0.0;f;34.0;25-35
c_7042;1539.95;26.550862068965518;58;0.0;f;27.0;25-35
c_7043;1521.78;18.11642857142857;84;1.0;f;64.0;55-65
c_7044;1831.03;19.274;95;1.0;f;83.0;65+
c_7045;1437.09;35.92725;40;0.0;f;27.0;25-35
c_7046;275.82;18.387999999999998;15;0.0;m;28.0;25-35
c_7047;4003.89;12.281871165644171;326;0.0;f;42.0;35-45
c_7048;1812.75;13.329044117647058;136;0.0;m;43.0;35-45
c_7049;1922.18;13.729857142857144;140;0.0;f;37.0;35-45
c_705;198.39999999999998;22.04444444444444;9;1.0;m;60.0;55-65
c_7050;1278.35;27.790217391304346;46;1.0;f;28.0;25-35
c_7051;1824.6;39.665217391304346;46;2.0;f;29.0;25-35
c_7052;2222.9;13.721604938271605;162;0.0;m;37.0;35-45
c_7053;424.45;19.293181818181818;22;0.0;m;25.0;<25
c_7054;242.49;12.762631578947369;19;0.0;m;48.0;45-55
c_7055;2691.2799999999997;11.600344827586206;232;0.0;m;47.0;45-55
c_7056;697.9;13.958;50;0.0;m;40.0;35-45
c_7057;997.03;10.720752688172043;93;0.0;f;42.0;35-45
c_7058;2095.83;40.30442307692307;52;2.0;m;26.0;25-35
c_7059;2592.64;13.433367875647667;193;0.0;m;34.0;25-35
c_706;366.81;11.4628125;32;0.0;m;48.0;45-55
c_7060;361.52;15.063333333333333;24;0.0;m;63.0;55-65
c_7061;1173.58;18.05507692307692;65;1.0;m;61.0;55-65
c_7062;1039.0;11.674157303370787;89;0.0;m;44.0;35-45
c_7063;263.64;11.462608695652174;23;0.0;m;46.0;45-55
c_7064;100.25999999999999;11.139999999999999;9;0.0;m;46.0;45-55
c_7065;1087.8799999999999;15.109444444444442;72;0.0;f;49.0;45-55
c_7066;61.959999999999994;15.489999999999998;4;1.0;m;38.0;35-45
c_7067;1354.7;38.705714285714286;35;2.0;m;32.0;25-35
c_7068;1232.96;20.212459016393442;61;1.0;f;57.0;55-65
c_7069;2144.7799999999997;13.748589743589742;156;0.0;m;47.0;45-55
c_707;4486.29;13.512921686746989;332;0.0;m;38.0;35-45
c_7070;958.12;18.786666666666665;51;0.0;m;29.0;25-35
c_7071;3461.17;13.789521912350597;251;0.0;f;44.0;35-45
c_7072;864.63;14.907413793103448;58;0.0;m;55.0;45-55
c_7073;252.22;18.015714285714285;14;0.0;m;57.0;55-65
c_7074;969.64;80.80333333333333;12;2.0;f;29.0;25-35
c_7075;2148.22;14.417583892617449;149;0.0;m;36.0;35-45
c_7076;1221.56;22.210181818181816;55;1.0;m;62.0;55-65
c_7077;537.68;13.786666666666665;39;0.0;m;37.0;35-45
c_7078;294.37;14.7185;20;0.0;f;59.0;55-65
c_7079;65.63;21.876666666666665;3;1.0;f;55.0;45-55
c_708;658.67;14.31891304347826;46;0.0;f;47.0;45-55
c_7080;737.34;25.42551724137931;29;1.0;f;31.0;25-35
c_7081;1963.54;16.782393162393163;117;1.0;m;86.0;65+
c_7082;1730.22;17.837319587628865;97;1.0;m;68.0;65+
c_7083;1926.4;16.053333333333335;120;1.0;f;53.0;45-55
c_7084;1415.3;13.10462962962963;108;0.0;f;48.0;45-55
c_7085;816.67;12.00985294117647;68;0.0;f;44.0;35-45
c_7086;1699.96;21.794358974358975;78;1.0;f;61.0;55-65
c_7087;612.53;19.1415625;32;1.0;f;66.0;65+
c_7088;1949.12;13.442206896551724;145;0.0;m;37.0;35-45
c_7089;255.96;63.99;4;2.0;m;22.0;<25
c_709;790.11;16.12469387755102;49;0.0;m;44.0;35-45
c_7090;2973.4;12.816379310344828;232;0.0;m;37.0;35-45
c_7091;2045.47;25.892025316455697;79;1.0;f;32.0;25-35
c_7092;2917.33;12.005473251028807;243;0.0;f;39.0;35-45
c_7093;135.35;16.91875;8;0.0;f;31.0;25-35
c_7094;532.36;13.309000000000001;40;0.0;m;72.0;65+
c_7095;380.44;11.88875;32;0.0;m;57.0;55-65
c_7096;2229.81;16.640373134328357;134;1.0;f;57.0;55-65
c_7097;615.77;18.110882352941175;34;1.0;m;63.0;55-65
c_7098;1793.31;12.453541666666666;144;0.0;f;48.0;45-55
c_7099;570.6;19.02;30;1.0;f;53.0;45-55
c_71;434.06;18.87217391304348;23;1.0;m;82.0;65+
c_710;942.01;16.821607142857143;56;0.0;m;60.0;55-65
c_7100;592.62;34.86;17;1.0;f;32.0;25-35
c_7101;2963.25;13.05396475770925;227;0.0;f;41.0;35-45
c_7102;3209.55;12.392084942084942;259;0.0;m;41.0;35-45
c_7103;1139.79;19.318474576271186;59;0.0;m;56.0;55-65
c_7104;455.68;12.315675675675676;37;0.0;f;44.0;35-45
c_7105;322.93;16.1465;20;0.0;m;66.0;65+
c_7106;1671.21;15.055945945945947;111;0.0;m;41.0;35-45
c_7107;869.87;41.422380952380955;21;1.0;f;20.0;<25
c_7108;1269.6299999999999;16.70565789473684;76;1.0;f;63.0;55-65
c_7109;2291.25;16.97222222222222;135;1.0;m;58.0;55-65
c_711;1200.13;11.882475247524754;101;0.0;m;49.0;45-55
c_7110;281.88;15.66;18;0.0;f;62.0;55-65
c_7111;1825.48;18.62734693877551;98;1.0;m;56.0;55-65
c_7112;1306.33;13.195252525252524;99;0.0;m;39.0;35-45
c_7113;653.03;19.206764705882353;34;1.0;f;58.0;55-65
c_7114;2813.66;12.617309417040358;223;0.0;m;51.0;45-55
c_7115;691.22;13.292692307692308;52;0.0;m;47.0;45-55
c_7116;773.49;16.815;46;1.0;m;68.0;65+
c_7117;1126.74;17.33446153846154;65;1.0;m;68.0;65+
c_7118;1784.5;17.845;100;1.0;m;64.0;55-65
c_7119;383.89;16.69086956521739;23;0.0;f;45.0;35-45
c_712;39.62;19.81;2;1.0;f;57.0;55-65
c_7120;813.5699999999999;15.350377358490565;53;0.0;m;51.0;45-55
c_7121;1104.08;14.52736842105263;76;1.0;f;64.0;55-65
c_7122;1274.25;11.177631578947368;114;0.0;f;46.0;45-55
c_7123;1050.84;14.395068493150683;73;1.0;m;21.0;<25
c_7124;145.39;7.652105263157894;19;0.0;f;36.0;35-45
c_7125;1913.54;13.381398601398601;143;0.0;f;46.0;45-55
c_7126;840.0799999999999;49.41647058823529;17;1.0;f;31.0;25-35
c_7127;1134.71;14.547564102564102;78;0.0;f;60.0;55-65
c_7128;200.64;16.72;12;0.0;m;56.0;55-65
c_7129;1088.6399999999999;20.540377358490563;53;1.0;m;62.0;55-65
c_713;628.09;44.86357142857143;14;1.0;f;20.0;<25
c_7130;992.03;19.45156862745098;51;1.0;m;85.0;65+
c_7131;1194.65;11.828217821782179;101;0.0;f;42.0;35-45
c_7132;326.19;14.826818181818181;22;0.0;f;43.0;35-45
c_7133;472.74;12.440526315789475;38;0.0;m;45.0;35-45
c_7134;1098.05;11.806989247311828;93;0.0;f;43.0;35-45
c_7135;2761.3;46.80169491525424;59;1.0;m;28.0;25-35
c_7136;385.42;16.757391304347827;23;1.0;f;66.0;65+
c_7137;1372.84;14.152989690721649;97;0.0;f;44.0;35-45
c_7138;1924.19;13.646737588652483;141;0.0;m;41.0;35-45
c_7139;219.31;12.900588235294117;17;0.0;f;69.0;65+
c_714;1584.47;11.824402985074627;134;0.0;f;44.0;35-45
c_7140;594.89;10.623035714285715;56;0.0;m;43.0;35-45
c_7141;1010.6999999999999;22.459999999999997;45;1.0;f;28.0;25-35
c_7142;836.27;20.90675;40;1.0;f;55.0;45-55
c_7143;1630.93;14.059741379310346;116;0.0;m;36.0;35-45
c_7144;2623.86;12.318591549295775;213;0.0;f;40.0;35-45
c_7145;1142.54;24.83782608695652;46;0.0;f;22.0;<25
c_7146;1396.21;16.621547619047618;84;1.0;m;53.0;45-55
c_7147;2864.44;15.076;190;0.0;m;41.0;35-45
c_7148;1018.28;19.58230769230769;52;1.0;m;63.0;55-65
c_7149;321.15;11.074137931034482;29;0.0;f;44.0;35-45
c_715;2174.25;17.12007874015748;127;1.0;m;81.0;65+
c_7150;4270.05;12.746417910447763;335;0.0;f;37.0;35-45
c_7151;1742.1599999999999;62.21999999999999;28;2.0;f;25.0;<25
c_7152;136.45;19.49285714285714;7;1.0;m;29.0;25-35
c_7153;664.72;14.450434782608696;46;0.0;f;60.0;55-65
c_7154;2146.39;56.48394736842105;38;2.0;m;20.0;<25
c_7155;1144.27;52.01227272727272;22;2.0;m;31.0;25-35
c_7156;1001.85;33.395;30;1.0;m;30.0;25-35
c_7157;274.56;24.96;11;1.0;m;30.0;25-35
c_7158;421.91;84.382;5;1.0;m;20.0;<25
c_7159;1215.58;15.584358974358974;78;1.0;m;71.0;65+
c_716;1953.8;47.65365853658537;41;2.0;f;26.0;25-35
c_7160;166.94;11.129333333333333;15;1.0;m;49.0;45-55
c_7161;1912.35;17.544495412844036;109;0.0;f;68.0;65+
c_7162;919.99;48.42052631578947;19;2.0;m;32.0;25-35
c_7163;1872.44;12.737687074829932;147;0.0;f;46.0;45-55
c_7164;1780.4;36.334693877551025;49;1.0;m;31.0;25-35
c_7165;847.76;13.673548387096774;62;0.0;f;41.0;35-45
c_7166;1806.1399999999999;39.26391304347826;46;1.0;m;26.0;25-35
c_7167;2924.81;12.772096069868995;229;0.0;m;34.0;25-35
c_7168;296.24;13.465454545454547;22;1.0;m;68.0;65+
c_7169;1156.38;14.276296296296298;81;1.0;m;54.0;45-55
c_717;1160.57;44.63730769230769;26;1.0;m;28.0;25-35
c_7170;428.27;12.236285714285714;35;0.0;m;40.0;35-45
c_7171;501.38;41.781666666666666;12;1.0;m;22.0;<25
c_7172;2488.56;14.901556886227544;167;0.0;f;37.0;35-45
c_7173;249.65;13.139473684210527;19;0.0;m;51.0;45-55
c_7174;1146.2;15.081578947368422;76;1.0;f;90.0;65+
c_7175;308.03;61.605999999999995;5;2.0;m;21.0;<25
c_7176;2059.83;17.309495798319325;119;1.0;f;73.0;65+
c_7177;1246.6299999999999;16.84635135135135;74;0.0;f;50.0;45-55
c_7178;2853.14;17.503926380368096;163;1.0;m;65.0;55-65
c_7179;738.08;12.725517241379311;58;0.0;m;48.0;45-55
c_718;2447.14;43.69892857142857;56;2.0;m;20.0;<25
c_7180;991.39;16.80322033898305;59;1.0;f;65.0;55-65
c_7181;617.96;36.35058823529412;17;1.0;f;32.0;25-35
c_7182;1774.3799999999999;15.84267857142857;112;1.0;f;69.0;65+
c_7183;690.99;13.03754716981132;53;0.0;m;41.0;35-45
c_7184;1804.54;15.691652173913043;115;1.0;m;68.0;65+
c_7185;1072.6;12.051685393258426;89;0.0;f;34.0;25-35
c_7186;2091.61;13.32235668789809;157;0.0;m;45.0;35-45
c_7187;496.64;14.607058823529412;34;1.0;f;88.0;65+
c_7188;1823.95;12.407823129251701;147;0.0;m;50.0;45-55
c_7189;739.6999999999999;18.041463414634144;41;1.0;f;68.0;65+
c_719;3478.85;69.577;50;2.0;f;20.0;<25
c_7190;443.06;15.823571428571428;28;0.0;m;71.0;65+
c_7191;330.72;19.454117647058826;17;1.0;f;77.0;65+
c_7192;1134.8;30.67027027027027;37;0.0;f;23.0;<25
c_7193;1117.3999999999999;15.519444444444442;72;0.0;f;42.0;35-45
c_7194;2629.27;12.82570731707317;205;0.0;f;36.0;35-45
c_7195;347.61;21.725625;16;1.0;f;58.0;55-65
c_7196;1896.37;12.394575163398692;153;0.0;f;49.0;45-55
c_7197;912.44;16.29357142857143;56;1.0;f;64.0;55-65
c_7198;3827.24;17.475981735159817;219;1.0;m;57.0;55-65
c_7199;1315.5;23.491071428571427;56;0.0;f;24.0;<25
c_72;928.74;17.198888888888888;54;1.0;m;56.0;55-65
c_720;581.24;15.295789473684211;38;1.0;f;64.0;55-65
c_7200;1333.96;18.026486486486487;74;1.0;m;57.0;55-65
c_7201;3401.86;11.81201388888889;288;0.0;m;41.0;35-45
c_7202;217.47;12.792352941176471;17;0.0;f;20.0;<25
c_7203;773.47;17.98767441860465;43;1.0;f;59.0;55-65
c_7204;1456.46;30.988510638297875;47;1.0;f;32.0;25-35
c_7205;909.14;17.153584905660377;53;1.0;m;53.0;45-55
c_7206;1205.18;18.8309375;64;0.0;m;45.0;35-45
c_7207;936.4499999999999;14.188636363636363;66;0.0;m;44.0;35-45
c_7208;4265.7;13.084969325153374;326;0.0;m;45.0;35-45
c_7209;401.65999999999997;11.813529411764705;34;0.0;m;46.0;45-55
c_721;1927.1599999999999;16.61344827586207;116;0.0;f;75.0;65+
c_7210;1045.52;17.720677966101693;59;1.0;f;55.0;45-55
c_7211;2935.7599999999998;13.164843049327354;223;0.0;m;48.0;45-55
c_7212;3837.0899999999997;14.159003690036899;271;0.0;f;49.0;45-55
c_7213;1298.81;12.369619047619047;105;0.0;m;45.0;35-45
c_7214;530.4499999999999;16.576562499999998;32;0.0;f;42.0;35-45
c_7215;398.09;15.311153846153845;26;0.0;f;42.0;35-45
c_7216;2691.58;13.129658536585366;205;0.0;m;44.0;35-45
c_7217;2418.0099999999998;13.35917127071823;181;0.0;f;48.0;45-55
c_7218;1943.62;12.072173913043478;161;0.0;f;38.0;35-45
c_7219;2226.2;16.613432835820895;134;1.0;f;58.0;55-65
c_722;2526.97;13.884450549450548;182;0.0;f;37.0;35-45
c_7220;762.9399999999999;14.128518518518517;54;0.0;m;44.0;35-45
c_7221;1399.55;16.46529411764706;85;1.0;f;65.0;55-65
c_7222;2847.6099999999997;53.72849056603773;53;2.0;f;28.0;25-35
c_7223;758.4499999999999;18.498780487804876;41;1.0;f;53.0;45-55
c_7224;319.56;14.525454545454545;22;1.0;f;66.0;65+
c_7225;342.5;38.05555555555556;9;1.0;f;24.0;<25
c_7226;2386.18;12.898270270270269;185;0.0;f;50.0;45-55
c_7227;1049.47;17.204426229508197;61;1.0;f;58.0;55-65
c_7228;367.22;16.69181818181818;22;1.0;m;47.0;45-55
c_7229;300.71;18.794375;16;1.0;m;32.0;25-35
c_723;409.09;81.818;5;2.0;f;21.0;<25
c_7230;1312.69;25.739019607843137;51;1.0;f;32.0;25-35
c_7231;731.6999999999999;18.76153846153846;39;1.0;f;53.0;45-55
c_7232;2967.02;17.873614457831327;166;1.0;f;94.0;65+
c_7233;983.92;54.66222222222222;18;2.0;f;23.0;<25
c_7234;2025.51;43.09595744680851;47;1.0;f;20.0;<25
c_7235;4131.95;13.459120521172638;307;0.0;f;49.0;45-55
c_7236;2626.07;12.157731481481482;216;0.0;f;43.0;35-45
c_7237;1506.87;35.87785714285714;42;2.0;f;24.0;<25
c_7238;1244.16;18.296470588235294;68;1.0;m;57.0;55-65
c_7239;441.83;40.166363636363634;11;0.0;f;20.0;<25
c_724;969.0;16.423728813559322;59;1.0;m;61.0;55-65
c_7240;4619.63;14.12730886850153;327;0.0;m;46.0;45-55
c_7241;1297.86;13.661684210526314;95;0.0;m;38.0;35-45
c_7242;740.9399999999999;12.348999999999998;60;0.0;f;33.0;25-35
c_7243;426.37;14.212333333333333;30;1.0;f;67.0;65+
c_7244;4309.5199999999995;13.594700315457413;317;0.0;f;46.0;45-55
c_7245;3659.7999999999997;15.573617021276595;235;0.0;f;41.0;35-45
c_7246;2501.9;13.379144385026738;187;0.0;m;48.0;45-55
c_7247;656.9399999999999;15.64142857142857;42;1.0;m;65.0;55-65
c_7248;384.16;21.342222222222222;18;1.0;m;56.0;55-65
c_7249;3192.32;56.005614035087724;57;1.0;f;31.0;25-35
c_725;453.08;13.325882352941177;34;0.0;f;60.0;55-65
c_7250;3099.95;12.449598393574297;249;0.0;m;46.0;45-55
c_7251;1099.92;42.30461538461539;26;1.0;m;23.0;<25
c_7252;1417.1299999999999;13.893431372549019;102;0.0;m;45.0;35-45
c_7253;1362.8799999999999;13.104615384615384;104;0.0;f;50.0;45-55
c_7254;345.52;18.185263157894735;19;1.0;f;82.0;65+
c_7255;131.73;16.46625;8;1.0;m;41.0;35-45
c_7256;1653.3899999999999;38.450930232558136;43;1.0;m;28.0;25-35
c_7257;1305.51;50.21192307692308;26;2.0;f;20.0;<25
c_7258;1501.2;13.524324324324324;111;0.0;f;43.0;35-45
c_7259;929.31;12.227763157894737;76;0.0;m;47.0;45-55
c_726;186.66;13.332857142857142;14;0.0;m;30.0;25-35
c_7260;945.9699999999999;30.515161290322578;31;1.0;m;25.0;<25
c_7261;1347.1799999999998;46.454482758620685;29;2.0;m;20.0;<25
c_7262;3298.87;14.34291304347826;230;0.0;f;45.0;35-45
c_7263;2450.31;13.103262032085562;187;0.0;f;36.0;35-45
c_7264;198.83;39.766000000000005;5;1.0;f;22.0;<25
c_7265;1161.85;13.509883720930231;86;0.0;m;33.0;25-35
c_7266;1612.05;35.0445652173913;46;1.0;m;20.0;<25
c_7267;3841.88;12.35331189710611;311;0.0;m;46.0;45-55
c_7268;1521.07;14.625673076923077;104;0.0;f;39.0;35-45
c_7269;3664.21;13.276123188405798;276;0.0;f;41.0;35-45
c_727;536.49;16.7653125;32;0.0;m;37.0;35-45
c_7270;573.74;13.039545454545454;44;0.0;f;46.0;45-55
c_7271;618.99;13.17;47;0.0;f;50.0;45-55
c_7272;1547.48;41.82378378378378;37;1.0;m;23.0;<25
c_7273;341.33;13.6532;25;0.0;f;57.0;55-65
c_7274;2727.2;59.28695652173913;46;2.0;m;22.0;<25
c_7275;259.51;12.9755;20;0.0;m;78.0;65+
c_7276;293.15;11.725999999999999;25;1.0;m;62.0;55-65
c_7277;741.17;13.00298245614035;57;0.0;f;36.0;35-45
c_7278;1588.12;13.017377049180327;122;0.0;f;51.0;45-55
c_7279;2477.44;13.53792349726776;183;0.0;m;38.0;35-45
c_728;109.94;18.323333333333334;6;1.0;m;73.0;65+
c_7280;1114.16;13.755061728395063;81;0.0;m;44.0;35-45
c_7281;388.99;12.966333333333333;30;0.0;m;39.0;35-45
c_7282;1904.55;11.137719298245614;171;0.0;f;44.0;35-45
c_7283;379.71000000000004;14.604230769230771;26;0.0;m;60.0;55-65
c_7284;1725.27;14.498067226890756;119;0.0;m;43.0;35-45
c_7285;707.09;12.626607142857143;56;0.0;f;35.0;25-35
c_7286;561.22;15.16810810810811;37;1.0;f;53.0;45-55
c_7287;825.72;13.106666666666667;63;0.0;f;46.0;45-55
c_7288;146.45;14.645;10;1.0;f;68.0;65+
c_7289;773.2099999999999;23.43060606060606;33;1.0;f;69.0;65+
c_729;1808.6;16.902803738317758;107;1.0;f;53.0;45-55
c_7290;503.33;13.981388888888889;36;0.0;f;62.0;55-65
c_7291;1428.04;17.00047619047619;84;1.0;m;65.0;55-65
c_7292;756.3199999999999;15.126399999999999;50;0.0;f;35.0;25-35
c_7293;945.12;21.97953488372093;43;1.0;m;22.0;<25
c_7294;1585.3899999999999;16.34422680412371;97;1.0;f;58.0;55-65
c_7295;2817.11;13.675291262135923;206;0.0;f;38.0;35-45
c_7296;667.68;39.27529411764706;17;1.0;f;20.0;<25
c_7297;972.61;14.095797101449275;69;0.0;f;33.0;25-35
c_7298;1613.85;29.34272727272727;55;1.0;m;25.0;<25
c_7299;2498.94;13.152315789473684;190;0.0;m;41.0;35-45
c_73;1895.08;13.934411764705882;136;0.0;m;37.0;35-45
c_730;1299.95;17.807534246575344;73;0.0;f;55.0;45-55
c_7300;3055.29;12.521680327868852;244;0.0;f;44.0;35-45
c_7301;538.9499999999999;14.970833333333331;36;0.0;f;56.0;55-65
c_7302;950.36;15.085079365079364;63;0.0;f;49.0;45-55
c_7303;996.71;16.893389830508475;59;1.0;f;54.0;45-55
c_7304;2893.93;12.97726457399103;223;0.0;m;47.0;45-55
c_7305;781.4;13.953571428571427;56;0.0;m;52.0;45-55
c_7306;1032.77;15.888769230769231;65;0.0;f;55.0;45-55
c_7307;863.1999999999999;107.89999999999999;8;2.0;m;31.0;25-35
c_7308;530.51;15.603235294117647;34;0.0;m;71.0;65+
c_7309;1553.98;36.99952380952381;42;1.0;m;23.0;<25
c_731;736.07;15.021836734693878;49;0.0;f;57.0;55-65
c_7310;2128.86;12.980853658536587;164;0.0;m;45.0;35-45
c_7311;721.37;31.36391304347826;23;1.0;m;31.0;25-35
c_7312;2390.33;39.83883333333333;60;1.0;m;24.0;<25
c_7313;1133.44;17.991111111111113;63;0.0;f;28.0;25-35
c_7314;90.65;30.21666666666667;3;1.0;m;23.0;<25
c_7315;668.8100000000001;18.578055555555558;36;0.0;f;70.0;65+
c_7316;1244.8999999999999;13.83222222222222;90;0.0;f;40.0;35-45
c_7317;663.01;11.839464285714286;56;0.0;f;43.0;35-45
c_7318;192.79999999999998;14.83076923076923;13;1.0;m;60.0;55-65
c_7319;5155.7699999999995;13.896954177897573;371;0.0;f;50.0;45-55
c_732;1137.54;35.548125;32;2.0;m;31.0;25-35
c_7320;590.12;13.113777777777777;45;0.0;m;43.0;35-45
c_7321;317.73;12.220384615384615;26;0.0;m;39.0;35-45
c_7322;535.61;19.12892857142857;28;0.0;f;64.0;55-65
c_7323;2628.64;18.254444444444445;144;1.0;m;61.0;55-65
c_7324;1270.53;14.116999999999999;90;0.0;f;37.0;35-45
c_7325;53.22;26.61;2;1.0;f;45.0;35-45
c_7326;2174.32;55.75179487179488;39;2.0;m;25.0;<25
c_7327;906.14;29.23032258064516;31;0.0;f;23.0;<25
c_7328;1753.12;50.08914285714285;35;2.0;m;30.0;25-35
c_7329;1179.46;65.52555555555556;18;0.0;m;20.0;<25
c_733;566.31;25.741363636363634;22;1.0;m;20.0;<25
c_7330;794.91;13.473050847457626;59;0.0;f;48.0;45-55
c_7331;742.99;37.1495;20;1.0;m;25.0;<25
